timestamp,project_id,resource_global_name,sku_description,cpu_utilization,memory_used_bytes,disk_read_bytes,disk_write_bytes,egress_bytes,ingress_bytes,uptime_fraction,cost_usd
20-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551004,VM state: preserved local SSD in Americas,0.131636,1.41E+10,40565,18691,1144.757,2700.668,0.320946,0.181433
20-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551005,Network Inter Zone Data Transfer Out,0.092714,1.33E+10,39590,10180,843.1414,2446.094,0.565902,0.03822
21-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551001,Network Intra Zone Data Transfer In,0.043239,1.09E+10,41994,8594,0.9239,3988.765,0.553875,0.074805
21-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551002,Network Data Transfer to Google Services from Americas to Americas,0.048605,1.07E+10,30832,7701,1518.761,2542.924,0.278904,0.474381
21-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551003,VM state: preserved local SSD in Americas,0.030456,1.04E+10,26595,7884,1613.002,4648.861,0.234753,0.15354
21-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551004,Network Inter Zone Data Transfer Out,0.045204,1.04E+10,37085,7542,2238.723,2798.665,0.386012,0.104615
21-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551005,Network Intra Zone Data Transfer In,0.028279,9.78E+09,27325,16999,770.4727,3148.166,0.383968,0.065656
21-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551001,Network Data Transfer to Google Services from Americas to Americas,0.07082,1.15E+10,43435,16532,122.5242,2171.586,0.274357,0.499966
21-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551002,VM state: preserved local SSD in Americas,0.142748,1.53E+10,42982,10744,558.2309,3130.123,0.499212,0.196348
21-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551003,Network Inter Zone Data Transfer Out,0.116512,1.40E+10,41995,12005,2525.361,3552.591,0.470748,0.123952
21-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551004,Network Intra Zone Data Transfer In,0.079219,1.28E+10,31670,17208,1151.798,4007.476,0.53982,0.079974
21-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551005,Network Data Transfer to Google Services from Americas to Americas,0.1041,1.34E+10,37385,15960,480.5992,4880.573,0.555436,0.462362
22-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551001,VM state: preserved local SSD in Americas,0.037935,1.06E+10,26114,17036,2175.453,2400.048,0.55792,0.1451
22-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551002,Network Inter Zone Data Transfer Out,0.036559,1.02E+10,32388,886508,138.3841,1395.835,0.206471,0.01
22-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551003,Network Intra Zone Data Transfer In,0.03376,1.06E+10,24680,7101,188.7116,3512.459,0.515602,0.064932
22-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551004,Network Data Transfer to Google Services from Americas to Americas,0.022633,9.61E+09,21419,10470,1483.628,2210.759,0.554482,0.545867
22-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551005,VM state: preserved local SSD in Americas,0.0393,1.03E+10,19447,19382,593.7302,6429.805,0.507658,0.144861
22-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551001,Network Inter Zone Data Transfer Out,0.039126,1.03E+10,25195,14290,0.8383,6181.428,0.5475,0.01
22-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551002,Network Intra Zone Data Transfer In,0.027221,9.68E+09,31883,872570,2437.546,4048.125,0.358223,0.087116
22-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551003,Network Data Transfer to Google Services from Americas to Americas,0.025216,1.03E+10,29324,18577,0.3896,2809.156,0.234123,0.534681
22-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551004,VM state: preserved local SSD in Americas,0.026716,9.70E+09,28725,16726,1892.597,2208.251,0.245754,0.134915
22-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551005,Network Inter Zone Data Transfer Out,0.02363,1.04E+10,24543,13101,0.687,3271.583,0.609482,0.01
23-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551001,Network Intra Zone Data Transfer In,0.021869,1.02E+10,31175,14457,1025.274,916.0818,0.201073,0.018337
23-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551002,Network Data Transfer to Google Services from Americas to Americas,0.022802,9.51E+09,18319,8557,1243.251,2644.944,0.463515,0.539087
23-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551003,VM state: preserved local SSD in Americas,0.037916,1.07E+10,19237,17368,1903.849,1232.694,0.506346,0.134977
23-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551004,Network Inter Zone Data Transfer Out,0.021513,9.41E+09,24468,19086,161.3748,3562.821,0.371704,0.01
23-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551005,Network Intra Zone Data Transfer In,0.029719,1.07E+10,30553,830481,2032.022,5905.186,0.642226,0.123835
23-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551001,Network Data Transfer to Google Services from Americas to Americas,0.021801,1.03E+10,17843,16322,883.3093,4915.306,0.190295,0.495368
23-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551002,VM state: preserved local SSD in Americas,0.024194,1.04E+10,32960,9782,1506.646,2001.19,0.470154,0.130922
23-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551003,Network Inter Zone Data Transfer Out,0.025251,1.05E+10,20591,11850,1251.96,6516.54,0.248628,0.063661
23-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551004,Network Intra Zone Data Transfer In,0.023339,9.51E+09,18753,919718,439.2088,5219.466,0.207776,0.111714
23-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551005,Network Data Transfer to Google Services from Americas to Americas,0.024352,1.04E+10,32203,10913,2226.831,1407.692,0.48425,0.488212
24-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551001,VM state: preserved local SSD in Americas,0.038723,1.05E+10,43025,18919,1865.648,4836.597,0.620862,0.142425
24-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551002,Network Inter Zone Data Transfer Out,0.033691,1.03E+10,32042,14974,654.4222,6348.573,0.201066,0.03505
24-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551003,Network Intra Zone Data Transfer In,0.048754,1.12E+10,47159,12548,1243.875,4221.135,0.388304,0.084808
24-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551004,Network Data Transfer to Google Services from Americas to Americas,0.031774,1.03E+10,39002,13380,0.913,2777.553,0.268341,0.483087
24-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551005,VM state: preserved local SSD in Americas,0.028821,9.82E+09,42560,12187,948.7608,1849.178,0.649453,0.141276
24-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551001,Network Inter Zone Data Transfer Out,0.069874,1.24E+10,33856,15454,238.4687,1469.074,0.424448,0.011918
24-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551002,Network Intra Zone Data Transfer In,0.078372,1.21E+10,29912,7623,468.6345,3038.681,0.201439,0.064478
24-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551003,Network Data Transfer to Google Services from Americas to Americas,0.159903,1.59E+10,29148,11860,1723.728,1861.656,0.341501,0.467004
24-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551004,VM state: preserved local SSD in Americas,0.157211,1.56E+10,33800,19804,1950.676,5309.34,0.263426,0.198846
24-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551005,Network Inter Zone Data Transfer Out,0.147509,1.56E+10,38085,15795,0.8747,6247.192,0.284189,0.01
25-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551001,Network Intra Zone Data Transfer In,0.035416,1.08E+10,40605,16155,295.8913,2081.507,0.564631,0.044831
25-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551002,Network Data Transfer to Google Services from Americas to Americas,0.043525,1.05E+10,37853,11902,866.0368,3002.815,0.213221,0.545275
25-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551003,VM state: preserved local SSD in Americas,0.048804,1.14E+10,43051,17619,883.0679,2324.787,0.504072,0.157076
25-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551004,Network Inter Zone Data Transfer Out,0.034365,1.05E+10,36903,10997,1871.594,2835.687,0.432721,0.096103
25-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551005,Network Intra Zone Data Transfer In,0.032163,1.00E+10,32994,12961,1434.49,2546.734,0.378,0.055239
25-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551001,Network Data Transfer to Google Services from Americas to Americas,0.134539,1.47E+10,41543,12027,1045.041,4936.263,0.496706,0.464991
25-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551002,VM state: preserved local SSD in Americas,0.065668,1.14E+10,45830,18622,1214.043,3848.194,0.312632,0.169112
25-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551003,Network Inter Zone Data Transfer Out,0.062698,1.13E+10,31642,10222,0.7224,2315.086,0.335047,0.01
25-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551004,Network Intra Zone Data Transfer In,0.143382,1.52E+10,46663,12889,625.2432,6308.157,0.608695,0.135727
25-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551005,Network Data Transfer to Google Services from Americas to Americas,0.138966,1.50E+10,47388,17036,460.0547,6587.798,0.624995,0.531684
26-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551001,VM state: preserved local SSD in Americas,0.043757,1.08E+10,44522,7008,291.465,899.502,0.343622,0.133543
26-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551002,Network Inter Zone Data Transfer Out,0.047242,1.09E+10,43847,19112,2278.794,2847.681,0.405635,0.119472
26-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551003,Network Intra Zone Data Transfer In,0.042824,1.06E+10,40529,13120,504.3551,5822.337,0.432034,0.123889
26-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551004,Network Data Transfer to Google Services from Americas to Americas,0.035921,1.03E+10,40509,14970,0.2468,5978.731,0.290416,0.507614
26-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551005,VM state: preserved local SSD in Americas,0.025434,9.69E+09,44050,16964,1645.545,5704.04,0.639031,0.123848
26-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551001,Network Inter Zone Data Transfer Out,0.117598,1.35E+10,28191,14519,1467.095,6511.856,0.494708,0.068378
26-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551002,Network Intra Zone Data Transfer In,0.148058,1.55E+10,38049,7806,1772.473,4484.707,0.215295,0.081646
26-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551003,Network Data Transfer to Google Services from Americas to Americas,0.125734,1.43E+10,35254,17835,662.284,5618.557,0.514602,0.514047
26-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551004,VM state: preserved local SSD in Americas,0.117664,1.39E+10,29965,800393,1670.376,5469.576,0.461598,0.170066
26-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551005,Network Inter Zone Data Transfer Out,0.14181,1.54E+10,40198,9053,727.1213,6248.284,0.529126,0.035582
27-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551001,Network Intra Zone Data Transfer In,0.036787,1.08E+10,28562,7752,490.8493,2077.262,0.29912,0.04002
27-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551002,Network Data Transfer to Google Services from Americas to Americas,0.044029,1.07E+10,47409,16962,1812.248,6131.455,0.325951,0.454576
27-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551003,VM state: preserved local SSD in Americas,0.048381,1.06E+10,32041,868344,0.9568,2218.877,0.507402,0.153175
27-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551004,Network Inter Zone Data Transfer Out,0.030069,1.05E+10,35136,822745,555.0723,4125.854,0.528337,0.029937
27-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551005,Network Intra Zone Data Transfer In,0.034242,9.96E+09,27928,19467,573.1623,4515.597,0.238073,0.093019
27-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551001,Network Data Transfer to Google Services from Americas to Americas,0.087979,1.29E+10,35047,17939,2199.627,1535.018,0.283615,0.520104
27-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551002,VM state: preserved local SSD in Americas,0.136479,1.45E+10,33101,942056,0.4815,4212.571,0.617507,0.195633
27-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551003,Network Inter Zone Data Transfer Out,0.141104,1.51E+10,31077,13706,1605.277,2285.605,0.443756,0.078439
27-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551004,Network Intra Zone Data Transfer In,0.116649,1.41E+10,35896,18265,699.9119,2914.877,0.185258,0.057685
27-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551005,Network Data Transfer to Google Services from Americas to Americas,0.06347,1.16E+10,36627,10855,0.7597,4844.625,0.409684,0.513915
28-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551001,VM state: preserved local SSD in Americas,0.032909,1.02E+10,27932,15090,672.6345,4103.488,0.205957,0.135795
28-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551002,Network Inter Zone Data Transfer Out,0.04936,1.06E+10,32798,10633,2230.246,5426.58,0.356965,0.103361
28-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551003,Network Intra Zone Data Transfer In,0.04899,1.11E+10,30386,13406,87.2784,6271.598,0.554083,0.125233
28-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551004,Network Data Transfer to Google Services from Americas to Americas,0.027754,1.03E+10,38424,10719,0.635,5526.339,0.430385,0.458258
28-02-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551005,VM state: preserved local SSD in Americas,0.034803,1.02E+10,46035,16032,401.44,2978.373,0.567417,0.154401
28-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551001,Network Inter Zone Data Transfer Out,0.074136,1.17E+10,45224,13483,1999.036,4281.707,0.582676,0.101444
28-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551002,Network Intra Zone Data Transfer In,0.070437,1.20E+10,46877,8052,979.6586,2227.695,0.438574,0.040325
28-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551003,Network Data Transfer to Google Services from Americas to Americas,0.136741,1.45E+10,39378,939041,324.3482,1000.347,0.187303,0.53624
28-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551004,VM state: preserved local SSD in Americas,0.156703,1.55E+10,47751,11038,78.865,2078.973,0.349642,0.199348
28-02-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551005,Network Inter Zone Data Transfer Out,0.064691,1.19E+10,41731,7595,381.2031,6447.273,0.427292,0.02045
01-03-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551001,Network Intra Zone Data Transfer In,0.030881,1.07E+10,22388,902073,1132.087,4734.287,0.448551,0.101711
01-03-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551002,Network Data Transfer to Google Services from Americas to Americas,0.028396,1.06E+10,28502,9392,1918.601,2626.105,0.646213,0.451989
01-03-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551003,VM state: preserved local SSD in Americas,0.038838,1.04E+10,28263,11410,2231.08,5692.065,0.443251,0.155614
01-03-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551004,Network Inter Zone Data Transfer Out,0.022504,9.71E+09,28245,10282,1707.26,2156.431,0.299381,0.079233
01-03-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551005,Network Intra Zone Data Transfer In,0.027085,9.86E+09,22012,18786,425.6126,4613.137,0.231112,0.090095
01-03-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551001,Network Data Transfer to Google Services from Americas to Americas,0.021116,9.84E+09,29572,8476,1157.228,6176.45,0.215938,0.468018
01-03-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551002,VM state: preserved local SSD in Americas,0.026911,1.05E+10,28541,18701,2084.574,5413.518,0.371905,0.145708
01-03-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551003,Network Inter Zone Data Transfer Out,0.026519,1.01E+10,33194,16850,0.3351,3821.515,0.206306,0.01
01-03-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551004,Network Intra Zone Data Transfer In,0.02624,1.01E+10,26215,14166,295.4665,4003.996,0.634033,0.087124
01-03-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551005,Network Data Transfer to Google Services from Americas to Americas,0.039104,1.05E+10,28639,12734,1811.89,3438.223,0.50816,0.476865
02-03-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551001,VM state: preserved local SSD in Americas,0.032426,1.04E+10,18642,19780,240.3797,2103.727,0.528974,0.139608
02-03-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551002,Network Inter Zone Data Transfer Out,0.023189,9.78E+09,32673,12868,2571.127,4987.171,0.534244,0.136408
02-03-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551003,Network Intra Zone Data Transfer In,0.033766,1.08E+10,25901,13127,2244.637,3524.3,0.362923,0.069993
02-03-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551004,Network Data Transfer to Google Services from Americas to Americas,0.037238,1.05E+10,30701,17422,2275.693,5992.121,0.227299,0.46643
02-03-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551005,VM state: preserved local SSD in Americas,0.035421,1.09E+10,27889,12585,2189.803,5663.487,0.369174,0.161553
02-03-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551001,Network Inter Zone Data Transfer Out,0.026661,9.71E+09,17963,916977,239.9618,3215.274,0.499781,0.01215
02-03-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551002,Network Intra Zone Data Transfer In,0.028205,1.01E+10,29905,14082,1088.954,1616.779,0.405758,0.031284
02-03-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551003,Network Data Transfer to Google Services from Americas to Americas,0.022605,1.02E+10,21858,12738,189.9524,4468.193,0.31366,0.519089
02-03-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551004,VM state: preserved local SSD in Americas,0.026083,1.01E+10,25140,10081,1387.318,3251.926,0.418333,0.131201
02-03-2025 17:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551005,Network Inter Zone Data Transfer Out,0.021622,1.04E+10,23877,11879,2181.91,2262.515,0.423519,0.112275
03-03-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551001,Network Intra Zone Data Transfer In,0.04186,1.08E+10,27379,11563,2061.569,6234.246,0.341833,0.115986
03-03-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551002,Network Data Transfer to Google Services from Americas to Americas,0.035529,1.04E+10,42257,7563,320.0504,5091.721,0.550903,0.526163
03-03-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551003,VM state: preserved local SSD in Americas,0.027556,1.01E+10,29200,12430,0.4013,3029.306,0.553759,0.152049
03-03-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551004,Network Inter Zone Data Transfer Out,0.049569,1.14E+10,37065,14854,768.483,5443.135,0.3019,0.040138
03-03-2025 05:30,analytic-pocs-dev-c50df1,//compute.googleapis.com/projects/analytic-pocs-dev-c50df1/zones/us-central1-a/instances/5551005,Network Intra Zone Data Transfer In,0.027383,1.06E+10,26046,13904,1697.891,5155.377,0.482054,0.107324
