date,instance_id,project_id,zone,cpu_utilization_mean,cpu_utilization_std,cpu_utilization_min,cpu_utilization_max,memory_used_gb_mean,memory_used_gb_std,memory_used_gb_min,memory_used_gb_max,disk_read_bytes_sum,disk_read_bytes_mean,disk_write_bytes_sum,disk_write_bytes_mean,ingress_bytes_sum,ingress_bytes_mean,egress_bytes_sum,egress_bytes_mean,network_total_bytes_sum,network_total_bytes_mean,disk_total_bytes_sum,disk_total_bytes_mean,uptime_fraction_mean,uptime_fraction_min,uptime_fraction_max,cost_usd_sum,cost_usd_mean,cost_usd_max,cost_per_cpu_mean,sku_category_<lambda>
2025-03-04,5551004,analytic-pocs-dev-c50df1,us-central1-a,0.0530985,0.0317271741650592,0.030664,0.075533,10.523945093154907,1.0536712127723509,9.778887033462524,11.26900315284729,81057,40528.5,34370,17185.0,7940.701000000001,3970.350500000001,2364.6607,1182.33035,10305.3617,5152.68085,115427,57713.5,0.4508145,0.447129,0.4545,0.610599,0.3052995,0.45694,8.219323867875179,Network_GoogleServices
2025-03-04,5551005,analytic-pocs-dev-c50df1,us-central1-a,0.075731,0.045527777213477,0.043538,0.107924,10.989606380462646,1.843924622351614,9.685754776000977,12.293457984924316,64358,32179.0,21438,10719.0,10057.361,5028.6805,4604.124,2302.062,14661.485,7330.7425,85796,42898.0,0.4241565,0.391954,0.456359,0.27823,0.139115,0.142379,2.2220036514527246,Network_InterZone
2025-03-05,5551005,analytic-pocs-dev-c50df1,us-central1-a,0.0634355,0.0191406734599386,0.049901,0.07697,11.175870895385742,0.790253409579263,10.617077350616457,11.73466444015503,94637,47318.5,29693,14846.5,7263.032,3631.516,1329.2115,664.60575,8592.2435,4296.12175,124330,62165.0,0.2279189999999999,0.220141,0.235697,0.582253,0.2911265,0.490062,4.048223027205963,Network_GoogleServices
2025-03-05,5551004,analytic-pocs-dev-c50df1,us-central1-a,0.0863545,0.0702121678379182,0.036707,0.136002,12.200325727462769,2.7658869335274208,10.244548320770264,14.156103134155272,69190,34595.0,29123,14561.5,11725.388,5862.694,601.7905000000001,300.89525000000003,12327.178499999998,6163.589249999999,98313,49156.5,0.424674,0.285903,0.563445,0.146462,0.073231,0.117536,0.8125199752100454,Network_InterZone
2025-03-05,5551001,analytic-pocs-dev-c50df1,us-central1-a,0.0672585,0.0491516994670581,0.032503,0.102014,10.705552995204926,2.113927870624529,9.210780262947084,12.200325727462769,66227,33113.5,26687,13343.5,6637.292,3318.646,3479.433,1739.7165,10116.725,5058.3625,92914,46457.0,0.5385845,0.510887,0.566282,0.599232,0.299616,0.484625,4.062627892006853,Network_GoogleServices
2025-03-05,5551002,analytic-pocs-dev-c50df1,us-central1-a,0.0604765,0.0491729126704937,0.025706,0.095247,10.631047189235687,2.219294991901764,9.061768651008606,12.200325727462769,76144,38072.0,836142,418071.0,3501.227,1750.6135,1544.2946000000002,772.1473000000001,5045.5216,2522.7608,912286,456143.0,0.3413819999999999,0.337045,0.345719,0.71701,0.358505,0.544143,11.085692840089036,Network_GoogleServices
2025-03-05,5551003,analytic-pocs-dev-c50df1,us-central1-a,0.072281,0.0507660242485069,0.036384,0.108178,11.222437024116516,2.568323581132605,9.406358003616331,13.0385160446167,71515,35757.5,25500,12750.0,8712.012999999999,4356.0065,4047.683,2023.8415,12759.696,6379.848,97015,48507.5,0.3387925,0.308182,0.369403,0.252946,0.126473,0.142233,2.4093543283998518,Network_InterZone
2025-03-06,5551001,analytic-pocs-dev-c50df1,us-central1-a,0.059544,0.0346227764340181,0.035062,0.084026,10.421499609947205,1.5936777093181806,9.294599294662476,11.548399925231934,73386,36693.0,927946,463973.0,10367.079000000002,5183.539500000001,1464.2902,732.1451,11831.3692,5915.6846000000005,1001332,500666.0,0.3244355,0.246145,0.402726,0.223654,0.111827,0.144093,2.465713694797259,Network_InterZone
2025-03-06,5551002,analytic-pocs-dev-c50df1,us-central1-a,0.0809205,0.0646670364598533,0.035194,0.126647,11.455267667770386,2.634178031930877,9.592622518539429,13.317912817001345,62934,31467.0,20936,10468.0,7831.043,3915.5215,2562.4898000000003,1281.2449,10393.5328,5196.7664,83870,41935.0,0.2177,0.193227,0.242173,0.149051,0.0745255,0.122057,1.791886553147693,Network_InterZone
2025-03-06,5551003,analytic-pocs-dev-c50df1,us-central1-a,0.0520314999999999,0.0229859201360311,0.035778,0.068285,10.43081283569336,1.3170890159654385,9.49949026107788,11.362135410308838,67827,33913.5,28367,14183.5,7429.624,3714.812,1960.4551,980.22755,9390.0791,4695.03955,96194,48097.0,0.5640164999999999,0.552384,0.575649,0.591699,0.2958495,0.496697,4.8760084651232365,Network_GoogleServices
2025-03-06,5551004,analytic-pocs-dev-c50df1,us-central1-a,0.053265,0.0157302974542759,0.042142,0.064388,10.19798219203949,0.7243989587809911,9.685754776000977,10.710209608078005,60441,30220.5,868314,434157.0,8564.401,4282.2005,3852.058,1926.029,12416.459,6208.2295,928755,464377.5,0.3948255,0.192661,0.59699,0.64381,0.321905,0.503701,6.9090766576054685,Network_GoogleServices
2025-03-06,5551005,analytic-pocs-dev-c50df1,us-central1-a,0.0544825,0.010867524120056,0.046798,0.062167,10.849907994270325,0.3292722539913596,10.617077350616457,11.082738637924194,83042,41521.0,24860,12430.0,4802.522,2401.261,1093.3317,546.66585,5895.8537,2947.92685,107902,53951.0,0.327984,0.285002,0.370966,0.175951,0.0879755,0.140964,1.7515210174610596,Network_InterZone
2025-03-07,5551001,analytic-pocs-dev-c50df1,us-central1-a,0.0496115,0.0295323147162561,0.028729,0.070494,10.384246706962584,1.2512345651671666,9.49949026107788,11.26900315284729,85630,42815.0,927770,463885.0,8652.918,4326.459,671.4753,335.73765,9324.3933,4662.19665,1013400,506700.0,0.2843259999999999,0.271132,0.29752,0.538363,0.2691815,0.485155,4.287860816548787,Network_GoogleServices
2025-03-07,5551002,analytic-pocs-dev-c50df1,us-central1-a,0.0551075,0.0384050906065849,0.027951,0.082264,10.225921869277954,1.606848599477835,9.08970832824707,11.362135410308838,73332,36666.0,31286,15643.0,2553.737,1276.8685,1707.9233,853.96165,4261.6603,2130.83015,104618,52309.0,0.4243449999999999,0.37864,0.47005,0.630725,0.3153625,0.484172,9.241972069751704,Network_GoogleServices
2025-03-07,5551003,analytic-pocs-dev-c50df1,us-central1-a,0.0503605,0.0290995653661699,0.029784,0.070937,10.19798219203949,0.7243989587809911,9.685754776000977,10.710209608078005,72173,36086.5,29401,14700.5,10306.726,5153.363,1945.8945,972.94725,12252.6205,6126.31025,101574,50787.0,0.279818,0.214651,0.344985,0.171877,0.0859385,0.139918,2.4947085285838724,Network_InterZone
2025-03-07,5551004,analytic-pocs-dev-c50df1,us-central1-a,0.0608635,0.0315433264019507,0.038559,0.083168,11.082738637924194,1.185380114368895,10.244548320770264,11.920928955078123,72592,36296.0,27715,13857.5,5459.643,2729.8215,2985.6393,1492.81965,8445.282299999999,4222.64115,100307,50153.5,0.4538365,0.327336,0.580337,0.125388,0.062694,0.097298,1.396652005226263,Network_InterZone
2025-03-07,5551005,analytic-pocs-dev-c50df1,us-central1-a,0.082616,0.0736437570470165,0.030542,0.13469,11.366792023181915,3.154428193237225,9.136274456977844,13.597309589385986,77468,38734.0,24260,12130.0,4751.051,2375.5255,355.1869,177.59345,5106.2379,2553.11895,101728,50864.0,0.444801,0.413022,0.47658,0.548932,0.274466,0.529559,2.258454504010831,Network_GoogleServices
2025-03-08,5551005,analytic-pocs-dev-c50df1,us-central1-a,0.0310849999999999,0.0107876210537819,0.023457,0.038713,9.434297680854796,0.2239051327141245,9.275972843170166,9.592622518539429,45421,22710.5,849307,424653.5,8473.156,4236.578,555.6233,277.81165,9028.7793,4514.38965,894728,447364.0,0.5108914999999999,0.409676,0.612107,0.1656899999999999,0.0828449999999999,0.140556,2.283487837022763,Network_InterZone
2025-03-08,5551004,analytic-pocs-dev-c50df1,us-central1-a,0.0288915,0.0073659313396202,0.023683,0.0341,9.210780262947084,0.4082975949492859,8.922070264816284,9.49949026107788,49998,24999.0,23606,11803.0,5422.703,2711.3515,694.4394,347.2197,6117.142400000001,3058.5712000000003,73604,36802.0,0.2433115,0.170908,0.315715,0.642582,0.321291,0.51264,9.934780607851142,Network_GoogleServices
2025-03-08,5551001,analytic-pocs-dev-c50df1,us-central1-a,0.0298435,0.0114699790976269,0.021733,0.037954,9.685754776000977,0.2634178031930877,9.49949026107788,9.872019290924072,63426,31713.0,36239,18119.5,8164.473,4082.2365,2302.8798,1151.4399,10467.3528,5233.6764,99665,49832.5,0.507381,0.493624,0.521138,0.26306,0.13153,0.152003,4.768712546028995,Network_InterZone
2025-03-08,5551002,analytic-pocs-dev-c50df1,us-central1-a,0.033172,0.0083565879400626,0.027263,0.039081,9.778887033462524,0.3951267047896315,9.49949026107788,10.058283805847168,51838,25919.0,19897,9948.5,12215.657,6107.8285,3943.151,1971.5755,16158.808,8079.403999999999,71735,35867.5,0.3396345,0.296535,0.382734,0.2289379999999999,0.1144689999999999,0.138892,3.580435086698789,Network_InterZone
2025-03-08,5551003,analytic-pocs-dev-c50df1,us-central1-a,0.028837,0.0092065302910488,0.022327,0.035347,9.355135262012482,0.2041487974746429,9.210780262947084,9.49949026107788,52233,26116.5,26686,13343.0,3841.8021,1920.90105,1.1687,0.58435,3842.9708,1921.4854,78919,39459.5,0.5343095,0.45912,0.609499,0.602867,0.3014335,0.536699,12.414041749892576,Network_GoogleServices
2025-03-09,5551001,analytic-pocs-dev-c50df1,us-central1-a,0.029386,0.0029599489860468,0.027293,0.031479,9.546056389808657,0.0658544507982719,9.49949026107788,9.592622518539429,54331,27165.5,21883,10941.5,1741.4118,870.7058999999999,2520.9306,1260.4653,4262.3424,2131.1712,76214,38107.0,0.3683225,0.334647,0.401998,0.500146,0.250073,0.481349,7.742341971740262,Network_GoogleServices
2025-03-09,5551002,analytic-pocs-dev-c50df1,us-central1-a,0.0294235,0.0010217692988145,0.028701,0.030146,9.639188647270204,0.0658544507982719,9.592622518539429,9.685754776000977,52769,26384.5,21942,10971.0,8089.102999999999,4044.5515,3533.9700000000003,1766.985,11623.073,5811.5365,74711,37355.5,0.4732699999999999,0.446892,0.499648,0.646293,0.3231465,0.510896,10.480965057218656,Network_GoogleServices
2025-03-09,5551003,analytic-pocs-dev-c50df1,us-central1-a,0.0366289999999999,0.0008174154390516,0.036051,0.037207,9.825453162193298,0.3292722539913596,9.592622518539429,10.058283805847168,44431,22215.5,24404,12202.0,5229.797,2614.8985,395.6512,197.8256,5625.4482,2812.7241,68835,34417.5,0.4758325,0.377657,0.574008,0.14504,0.07252,0.13504,1.9532190445914663,Network_InterZone
2025-03-09,5551004,analytic-pocs-dev-c50df1,us-central1-a,0.0244645,0.0016228100628231,0.023317,0.025612,9.452924132347109,0.0658544507982719,9.406358003616331,9.49949026107788,58808,29404.0,819703,409851.5,10968.353,5484.1765,913.0346,456.5173,11881.387599999998,5940.693799999999,878511,439255.5,0.2628555,0.190924,0.334787,0.140541,0.0702705,0.11552,2.68492489114961,Network_InterZone
2025-03-09,5551005,analytic-pocs-dev-c50df1,us-central1-a,0.02913,0.007588669975694,0.023764,0.034496,9.825453162193298,0.4609811555879035,9.49949026107788,10.151416063308716,47392,23696.0,24895,12447.5,4414.906,2207.453,3048.8309,1524.41545,7463.7369,3731.86845,72287,36143.5,0.2264884999999999,0.176959,0.276018,0.552909,0.2764545,0.507438,10.88598609548922,Network_GoogleServices
2025-03-10,5551004,analytic-pocs-dev-c50df1,us-central1-a,0.0491925,0.0333917035279723,0.025581,0.072804,10.26783138513565,1.54757959375939,9.173527359962463,11.362135410308838,56446,28223.0,28840,14420.0,9938.163,4969.0815,1372.1183,686.05915,11310.2813,5655.14065,85286,42643.0,0.409654,0.196206,0.623102,0.7003539999999999,0.3501769999999999,0.539809,11.241682900121177,Network_GoogleServices
2025-03-10,5551005,analytic-pocs-dev-c50df1,us-central1-a,0.0556465,0.0373331167263061,0.029248,0.082045,10.291114449501038,1.2512345651671666,9.406358003616331,11.175870895385742,76937,38468.5,25785,12892.5,5766.445,2883.2225,2212.5482,1106.2741,7978.993200000001,3989.4966,102722,51361.0,0.509558,0.49421,0.524906,0.274247,0.1371235,0.152856,3.257587336819088,Network_InterZone
2025-03-10,5551003,analytic-pocs-dev-c50df1,us-central1-a,0.0604335,0.0212733075119972,0.045391,0.075476,10.523945093154907,0.921962311175807,9.872019290924072,11.175870895385742,76897,38448.5,33935,16967.5,6485.384,3242.692,2761.9111,1380.95555,9247.2951,4623.64755,110832,55416.0,0.3774794999999999,0.296898,0.458061,0.549043,0.2745215,0.455541,3.9860866597010167,Network_GoogleServices
2025-03-10,5551002,analytic-pocs-dev-c50df1,us-central1-a,0.0812,0.0636297108118526,0.036207,0.126193,11.827796697616575,2.3707602287377894,10.151416063308716,13.504177331924438,78863,39431.5,24527,12263.5,11850.688,5925.344,4046.887,2023.4435,15897.575,7948.7875,103390,51695.0,0.4484715,0.345412,0.551531,0.211883,0.1059415,0.119514,1.7110988323948897,Network_InterZone
2025-03-10,5551001,analytic-pocs-dev-c50df1,us-central1-a,0.0875245,0.0735313270688078,0.03553,0.139519,11.781230568885803,2.8317413843256927,9.778887033462524,13.783574104309082,81043,40521.5,15999,7999.5,8333.035,4166.5175,3377.538,1688.769,11710.573,5855.2865,97042,48521.0,0.2482775,0.17108,0.325475,0.250966,0.125483,0.154882,2.461818534487769,Network_InterZone
2025-03-11,5551001,analytic-pocs-dev-c50df1,us-central1-a,0.087694,0.0670294802157975,0.040297,0.135091,11.9674950838089,2.1731968763429736,10.43081283569336,13.504177331924438,65190,32595.0,885635,442817.5,3718.041,1859.0205,2273.5783,1136.78915,5991.6193,2995.80965,950825,475412.5,0.5107405,0.496723,0.524758,0.580757,0.2903785,0.536427,2.5075611606088537,Network_GoogleServices
2025-03-11,5551002,analytic-pocs-dev-c50df1,us-central1-a,0.0601265,0.0183529565056968,0.047149,0.073104,10.943040251731873,0.9878167619740787,10.244548320770264,11.64153218269348,72574,36287.0,27556,13778.0,7699.948,3849.974,897.5124999999999,448.75625,8597.460500000001,4298.7302500000005,100130,50065.0,0.4151255,0.197399,0.632852,0.632019,0.3160095,0.481711,6.016464235009525,Network_GoogleServices
2025-03-11,5551003,analytic-pocs-dev-c50df1,us-central1-a,0.0998975,0.0794172839154047,0.043741,0.156054,12.34002411365509,3.2268680891153245,10.058283805847168,14.621764421463013,57020,28510.0,19814,9907.0,12111.132,6055.566000000001,6.2944,3.1472,12117.4264,6058.7132,76834,38417.0,0.2354995,0.190351,0.280648,0.157061,0.0785305,0.147061,1.6753063788560247,Network_InterZone
2025-03-11,5551004,analytic-pocs-dev-c50df1,us-central1-a,0.0795775,0.0736967900556055,0.027466,0.131689,11.50183379650116,2.568323581132605,9.685754776000977,13.317912817001345,65479,32739.5,22912,11456.0,8374.672,4187.336,2913.9512,1456.9756,11288.6232,5644.3116,88391,44195.5,0.6127835,0.580972,0.644595,0.253839,0.1269195,0.131607,2.7722483270618854,Network_InterZone
2025-03-11,5551005,analytic-pocs-dev-c50df1,us-central1-a,0.0883864999999999,0.0660515515374165,0.041681,0.135092,11.781230568885803,2.9634502859222365,9.685754776000977,13.87670636177063,61967,30983.5,25007,12503.5,5883.164000000001,2941.5820000000003,2957.175,1478.5875,8840.339,4420.1695,86974,43487.0,0.309639,0.244446,0.374832,0.565693,0.2828465,0.49389,2.655703402244725,Network_GoogleServices
2025-03-12,5551001,analytic-pocs-dev-c50df1,us-central1-a,0.078924,0.0744371308555078,0.026289,0.131559,11.73466444015503,2.634178031930877,9.872019290924072,13.597309589385986,83213,41606.5,27704,13852.0,8492.778,4246.389,0.5520999999999999,0.2760499999999999,8493.3301,4246.66505,110917,55458.5,0.4666619999999999,0.377899,0.555425,0.165623,0.0828115,0.155623,2.88910605915587,Network_InterZone
2025-03-12,5551002,analytic-pocs-dev-c50df1,us-central1-a,0.0822435,0.07194740787895,0.031369,0.133118,11.594966053962708,2.4366146795360613,9.872019290924072,13.317912817001345,72387,36193.5,30504,15252.0,6764.962,3382.481,2102.8422,1051.4211,8867.804199999999,4433.902099999999,102891,51445.5,0.4960394999999999,0.443109,0.54897,0.216401,0.1082005,0.111212,2.0394467187835525,Network_InterZone
2025-03-12,5551003,analytic-pocs-dev-c50df1,us-central1-a,0.0661065,0.0330834049713749,0.042713,0.0895,10.8964741230011,1.71221572075507,9.685754776000977,12.10719347000122,69346,34673.0,877573,438786.5,6111.016,3055.508,3585.04,1792.52,9696.056,4848.028,946919,473459.5,0.175904,0.174881,0.176927,0.592843,0.2964215,0.487998,3.8953643351479066,Network_GoogleServices
2025-03-12,5551004,analytic-pocs-dev-c50df1,us-central1-a,0.0529069999999999,0.0156779715524681,0.041821,0.063993,10.244548320770264,0.921962311175807,9.592622518539429,10.8964741230011,84705,42352.5,35766,17883.0,6552.084999999999,3276.0425,2712.174,1356.087,9264.259,4632.1295,120471,60235.5,0.4373525,0.401958,0.472747,0.6558930000000001,0.3279465,0.514773,7.096409447536587,Network_GoogleServices
2025-03-12,5551005,analytic-pocs-dev-c50df1,us-central1-a,0.072646,0.0646196603055138,0.026953,0.118339,11.068768799304962,2.917352170363446,9.005889296531677,13.131648302078249,59985,29992.5,26736,13368.0,9363.424,4681.712,1.6362,0.8181,9365.0602,4682.5301,86721,43360.5,0.4197185,0.221477,0.61796,0.158805,0.0794025,0.148805,2.703597448219548,Network_InterZone
2025-03-13,5551005,analytic-pocs-dev-c50df1,us-central1-a,0.0840269999999999,0.0816015367624899,0.026326,0.141728,11.73466444015503,2.7658869335274208,9.778887033462524,13.690441846847534,68687,34343.5,928974,464487.0,6466.175,3233.0875,1226.6483,613.32415,7692.8233,3846.41165,997661,498830.5,0.557507,0.487608,0.627406,0.55252,0.27626,0.456366,3.358112913243594,Network_GoogleServices
2025-03-13,5551004,analytic-pocs-dev-c50df1,us-central1-a,0.0525655,0.0329391551880129,0.029274,0.075857,10.523945093154907,1.4487979175619825,9.49949026107788,11.548399925231934,80153,40076.5,907115,453557.5,8767.28,4383.64,2339.6063,1169.80315,11106.8863,5553.44315,987268,493634.0,0.341968,0.18665,0.497286,0.16922,0.08461,0.106754,2.1695081573849766,Network_InterZone
2025-03-13,5551003,analytic-pocs-dev-c50df1,us-central1-a,0.0887189999999999,0.0863943065253723,0.027629,0.149809,11.408701539039612,3.3585769907118683,9.033828973770142,13.783574104309082,75255,37627.5,26831,13415.5,7012.56,3506.28,3793.112,1896.556,10805.672,5402.835999999999,102086,51043.0,0.2886705,0.207301,0.37004,0.223205,0.1116025,0.129355,2.570315461795893,Network_InterZone
2025-03-13,5551002,analytic-pocs-dev-c50df1,us-central1-a,0.0563489999999999,0.0117945411101916,0.048009,0.064689,10.710209608078005,0.3951267047896315,10.43081283569336,10.989606380462646,73174,36587.0,23420,11710.0,5648.036,2824.018,1691.7191,845.85955,7339.7551,3669.87755,96594,48297.0,0.4750904999999999,0.356498,0.593683,0.677993,0.3389965,0.523056,6.515648241899209,Network_GoogleServices
2025-03-13,5551001,analytic-pocs-dev-c50df1,us-central1-a,0.0697065,0.030134769693827,0.048398,0.091015,11.26900315284729,1.3170890159654385,10.337680578231812,12.200325727462769,86490,43245.0,16429,8214.5,4885.436,2442.718,1858.8626,929.4313,6744.2986,3372.1493,102919,51459.5,0.3255575,0.28967,0.361445,0.6116999999999999,0.3058499999999999,0.538268,3.6681616387986353,Network_GoogleServices
2025-03-14,5551001,analytic-pocs-dev-c50df1,us-central1-a,0.0845955,0.0640872088992803,0.039279,0.129912,11.73466444015503,2.7658869335274208,9.778887033462524,13.690441846847534,75849,37924.5,21410,10705.0,8020.233,4010.1165,2111.797,1055.8985,10132.03,5066.014999999999,97259,48629.5,0.509007,0.457053,0.560961,0.255727,0.1278635,0.157304,2.328592883542358,Network_InterZone
2025-03-14,5551002,analytic-pocs-dev-c50df1,us-central1-a,0.061263,0.0345336809795886,0.036844,0.085682,10.57051122188568,1.1195256635706228,9.778887033462524,11.362135410308838,88270,44135.0,890617,445308.5,5728.942,2864.471,3474.876,1737.438,9203.818,4601.909,978887,489443.5,0.3175645,0.226496,0.408633,0.102789,0.0513945,0.0767,1.1638575165764071,Network_InterZone
2025-03-14,5551003,analytic-pocs-dev-c50df1,us-central1-a,0.074963,0.0494182787235654,0.040019,0.109907,11.26900315284729,2.3707602287377894,9.592622518539429,12.945383787155151,85727,42863.5,18882,9441.0,4452.3150000000005,2226.1575000000003,2519.3429,1259.6714499999998,6971.6579,3485.82895,104609,52304.5,0.4903409999999999,0.42594,0.554742,0.497657,0.2488285,0.453722,2.581051099382694,Network_GoogleServices
2025-03-14,5551004,analytic-pocs-dev-c50df1,us-central1-a,0.090172,0.0573025193337954,0.049653,0.130691,11.548399925231934,2.1073424255447017,10.058283805847168,13.0385160446167,67715,33857.5,26667,13333.5,3305.5976,1652.7988,1786.9477000000002,893.4738500000001,5092.5453,2546.27265,94382,47191.0,0.4363745,0.266141,0.606608,0.739552,0.369776,0.54624,6.125941290832515,Network_GoogleServices
2025-03-14,5551005,analytic-pocs-dev-c50df1,us-central1-a,0.0551065,0.0236336299475979,0.038395,0.071818,10.523945093154907,0.6585445079827192,10.058283805847168,10.989606380462646,64878,32439.0,19137,9568.5,10436.545,5218.2725,2268.8888,1134.4444,12705.4338,6352.716899999999,84015,42007.5,0.404957,0.331441,0.478473,0.181727,0.0908635,0.137692,2.049945607105041,Network_InterZone
2025-03-15,5551001,analytic-pocs-dev-c50df1,us-central1-a,0.032436,0.0043854762569189,0.029335,0.035537,9.452924132347109,0.1975633523948157,9.313225746154783,9.592622518539429,55146,27573.0,17140,8570.0,5942.637,2971.3185,1261.5568,630.7784,7204.193799999999,3602.0969,72286,36143.0,0.524129,0.460625,0.587633,0.539125,0.2695625,0.482979,8.729099321563972,Network_GoogleServices
2025-03-15,5551002,analytic-pocs-dev-c50df1,us-central1-a,0.021602,3.6769552621699215e-05,0.021576,0.021628,9.685754776000977,0.0,9.685754776000977,9.685754776000977,47061,23530.5,28183,14091.5,11115.96,5557.98,1428.5658,714.2828999999999,12544.5258,6272.2629,75244,37622.0,0.3867435,0.182114,0.591373,0.6636,0.3318,0.524473,14.689942436457551,Network_GoogleServices
2025-03-15,5551003,analytic-pocs-dev-c50df1,us-central1-a,0.0285475,0.0004179001076812,0.028252,0.028843,9.685754776000977,0.1317089015965438,9.592622518539429,9.778887033462524,36919,18459.5,30125,15062.5,4747.07,2373.535,1011.4837,505.74185,5758.5537,2879.27685,67044,33522.0,0.424762,0.373863,0.475661,0.180347,0.0901735,0.132605,3.0377570498517423,Network_InterZone
2025-03-15,5551004,analytic-pocs-dev-c50df1,us-central1-a,0.0229629999999999,0.0005176021638285,0.022597,0.023329,9.262003004550934,0.4675666006677306,8.931383490562439,9.592622518539429,64365,32182.5,28734,14367.0,6676.701,3338.3505,1139.0918,569.5459,7815.7928,3907.8964,93099,46549.5,0.226401,0.221776,0.231026,0.1299739999999999,0.0649869999999999,0.090512,2.696332493306253,Network_InterZone
2025-03-15,5551005,analytic-pocs-dev-c50df1,us-central1-a,0.0259225,0.0013696658351583,0.024954,0.026891,9.639188647270204,0.1975633523948157,9.49949026107788,9.778887033462524,52774,26387.0,24144,12072.0,2620.3316,1310.1658,2025.1299,1012.56495,4645.4615,2322.73075,76918,38459.0,0.3284675,0.249025,0.40791,0.50399,0.251995,0.488032,9.687942784080857,Network_GoogleServices
2025-03-16,5551005,analytic-pocs-dev-c50df1,us-central1-a,0.0322495,0.0046308423099906,0.028975,0.035524,9.25268977880478,0.0724398958780991,9.201467037200928,9.30391252040863,40877,20438.5,19345,9672.5,2739.344,1369.672,2185.1568,1092.5784,4924.5008,2462.2504,60222,30111.0,0.273395,0.225144,0.321646,0.1745219999999999,0.0872609999999999,0.143693,2.8189182982862087,Network_InterZone
2025-03-16,5551004,analytic-pocs-dev-c50df1,us-central1-a,0.031289,0.0016786714985368,0.030102,0.032476,9.825453162193298,0.0658544507982719,9.778887033462524,9.872019290924072,47904,23952.0,22294,11147.0,4648.928,2324.464,2935.9,1467.95,7584.827999999999,3792.414,70198,35099.0,0.53103,0.46238,0.59968,0.606246,0.303123,0.472581,9.593706980871277,Network_GoogleServices
2025-03-16,5551001,analytic-pocs-dev-c50df1,us-central1-a,0.0335535,0.001550685171142,0.032457,0.03465,9.825453162193298,0.4609811555879035,9.49949026107788,10.151416063308716,38359,19179.5,956798,478399.0,6751.436,3375.718,2209.5097,1104.75485,8960.9457,4480.47285,995157,497578.5,0.37907,0.182037,0.576103,0.250088,0.125044,0.134283,3.63099332122985,Network_InterZone
2025-03-16,5551002,analytic-pocs-dev-c50df1,us-central1-a,0.024659,0.0058364593719137,0.020532,0.028786,9.201467037200928,0.2897595835123964,8.996576070785522,9.406358003616331,43089,21544.5,23728,11864.0,6480.751,3240.3755,1119.3926,559.6963000000001,7600.143599999999,3800.0718,66817,33408.5,0.5154675,0.426839,0.604096,0.132287,0.0661435,0.077131,2.575543948591912,Network_InterZone
2025-03-16,5551003,analytic-pocs-dev-c50df1,us-central1-a,0.0281975,0.0054793704474145,0.024323,0.032072,9.452924132347109,0.1975633523948157,9.313225746154783,9.592622518539429,45543,22771.5,24982,12491.0,8886.203000000001,4443.101500000001,362.085,181.0425,9248.288,4624.144,70525,35262.5,0.3882285,0.289106,0.487351,0.613405,0.3067025,0.540377,9.611635752077351,Network_GoogleServices
2025-03-17,5551001,analytic-pocs-dev-c50df1,us-central1-a,0.088145,0.0833410194442088,0.029214,0.147076,12.060627341270449,3.3585769907118683,9.685754776000977,14.435499906539915,73413,36706.5,36412,18206.0,7528.364,3764.182,2353.5467,1176.77335,9881.9107,4940.95535,109825,54912.5,0.275913,0.225118,0.326708,0.6324259999999999,0.3162129999999999,0.53323,3.4420850013432283,Network_GoogleServices
2025-03-17,5551002,analytic-pocs-dev-c50df1,us-central1-a,0.0614825,0.0355158522986567,0.036369,0.086596,10.663643479347227,1.1195256635706228,9.872019290924072,11.455267667770386,74617,37308.5,27027,13513.5,10277.4,5138.700000000001,3277.608,1638.804,13555.008000000002,6777.504000000001,101644,50822.0,0.3325464999999999,0.202834,0.462259,0.676332,0.338166,0.502874,7.718593818188608,Network_GoogleServices
2025-03-17,5551003,analytic-pocs-dev-c50df1,us-central1-a,0.0590095,0.0281534564929423,0.039102,0.078917,10.710209608078005,1.0536712127723509,9.96515154838562,11.455267667770386,71170,35585.0,889896,444948.0,10907.623,5453.8115,1480.2147,740.10735,12387.8377,6193.91885,961066,480533.0,0.4894925,0.441267,0.537718,0.174382,0.087191,0.150145,2.0236773760788886,Network_InterZone
2025-03-17,5551004,analytic-pocs-dev-c50df1,us-central1-a,0.0904065,0.0670570573802638,0.04299,0.137823,11.455267667770386,2.634178031930877,9.592622518539429,13.317912817001345,81219,40609.5,828737,414368.5,7805.905000000001,3902.9525,1039.2001,519.60005,8845.1051,4422.55255,909956,454978.0,0.4476239999999999,0.272466,0.622782,0.134153,0.0670765,0.086108,0.8562259489436682,Network_InterZone
2025-03-17,5551005,analytic-pocs-dev-c50df1,us-central1-a,0.089566,0.0878693312709275,0.027433,0.151699,12.153759598731996,3.490285892308412,9.685754776000977,14.621764421463013,78228,39114.0,22753,11376.5,5649.411,2824.7055,2820.6,1410.3,8470.011,4235.0055,100981,50490.5,0.448409,0.294192,0.602626,0.523203,0.2616015,0.485707,2.2497812872167016,Network_GoogleServices
2025-03-18,5551004,analytic-pocs-dev-c50df1,us-central1-a,0.075549,0.0387777358802702,0.048129,0.102969,11.548399925231934,1.71221572075507,10.337680578231812,12.759119272232056,57894,28947.0,20263,10131.5,6700.026,3350.013,517.2722,258.6361,7217.298199999999,3608.6491,78157,39078.5,0.477107,0.397674,0.55654,0.61765,0.308825,0.451875,5.396095008177325,Network_GoogleServices
